"Code.Class"	"Name"	"Accession"	"X20140224_il10_brains_custom2_01.RCC"	"X20140224_il10_brains_custom2_02.RCC"	"X20140224_il10_brains_custom2_03.RCC"	"X20140224_il10_brains_custom2_04.RCC"	"X20140224_il10_brains_custom2_05.RCC"	"X20140224_il10_brains_custom2_06.RCC"	"X20140224_il10_brains_custom2_07.RCC"	"X20140224_il10_brains_custom2_08.RCC"	"X20140224_il10_brains_custom2_09.RCC"	"X20140224_il10_brains_custom2_10.RCC"	"X20140224_il10_brains_custom2_11.RCC"	"X20140224_il10_brains_custom2_12.RCC"	"X20140319_il1ntg_c.2exp3_03.RCC"	"X20140319_il1ntg_c.2exp3_04.RCC"	"X20140319_il1ntg_c.2exp3_05.RCC"	"X20140319_il1ntg_c.2exp3_06.RCC"	"X20140319_il1ntg_c.2exp3_07.RCC"	"X20140319_il1ntg_c.2exp3_08.RCC"	"X20140319_il1ntg_c.2exp3_09.RCC"	"X20140319_il1ntg_c.2exp3_11.RCC"	"X20140319_il1ntg_c.2exp3_12.RCC"	"X20140321_old_mice_bri42.crnd8_07.RCC"	"X20140321_old_mice_bri42.crnd8_08.RCC"	"X20140321_old_mice_bri42.crnd8_09.RCC"	"X20140321_old_mice_bri42.crnd8_10.RCC"	"X20140321_old_mice_bri42.crnd8_11.RCC"	"X20140321_old_mice_bri42.crnd8_12.RCC"
"STAT6"	"Endogenous"	"STAT6"	"NM_009284.2"	75.4508741406142	81.3335387729122	84.3367738776077	64.9509046491436	78.4213215633595	64.0905915110279	75.0857843170687	95.111098883845	84.3158147817517	81.9854291560059	77.5287830188939	57.9727099719013	91.1029088107761	70.2854718300451	67.2587589503668	62.2327162239829	60.9604561550906	72.4791289776912	96.5392382939534	49.4322230567537	72.9212710386053	104.389882904019	61.1515402575628	87.5396459081482	59.686359373429	74.0855098683563	97.6882038011036
"SerpinG1"	"Endogenous"	"SerpinG1"	"NM_009776.3"	6.87759611533468	14.8977495215695	0	5.06421499922368	6.25439897457353	0.781592579402779	5.73797470384909	15.1996141990356	26.9493459132437	0.509989627447526	0	0	0	0	5.85773291543242	0	2.66093123201121	0	11.6973340475105	0	0	19.1066528347262	4.65450797095412	20.0577826983959	15.3415042582744	2.1244249706758	5.4068240719315
"Snap91"	"Endogenous"	"Snap91"	"NM_013669.1"	2755.36871264208	2248.66502418557	2559.53065732168	2489.81741101954	2520.31433487371	2435.44247741906	2847.55342281224	2536.93467335646	2458.65022072833	2415.00330334877	2345.09081026151	2522.90601252997	2296.39085717051	2305.99171311149	2111.0357683989	2062.56067307161	2068.44409737433	2122.93059385819	2625.88850864103	2292.9805139028	2393.64868547679	2444.34850793024	2410.8003385773	2358.88040760225	2378.37556450419	2501.82526878484	2847.06319490578
"Sox10"	"Endogenous"	"Sox10"	"XM_128139.6"	107.884181314733	97.6702082609473	98.3406996679561	115.037954174531	107.877208334293	99.2622575841529	124.92952247657	111.696501365598	141.68228365026	100.787453662596	100.038030591868	123.81726526372	123.238252320572	95.7555429332515	127.406702821323	89.3660268669801	107.16007967904	97.0845465562571	85.9340002631481	114.838196332243	98.0889770171016	157.691901697327	150.291302309768	151.729710912547	164.170127589958	146.046594766037	116.754604571594
"Synuclein"	"Endogenous"	"Synuclein"	"NM_009221.2"	546.197161124966	508.265168060229	567.472213644626	511.378954766728	515.841240111715	472.863510538681	570.633673844867	538.39367430524	441.262732185801	502.680727490966	524.777745664503	479.117093323531	721.759025190519	639.117059801654	509.59676283469	574.750806147263	601.056054970789	580.991092268054	573.774949680195	622.043007959154	690.19237556383	348.056254530569	348.658660116083	362.404796055188	381.642156784826	394.122966386988	480.541531272545
"TDP43"	"Endogenous"	"TDP43"	"NM_007375.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TDP43-2"	"Endogenous"	"TDP43-2"	"NM_001003899.2"	733.383676815594	947.177021638771	868.556618137116	973.050889522474	912.759314350038	880.854836986932	918.817467944574	910.811348213692	992.618238533128	839.550333234044	933.858853729853	859.842046694043	1047.1293782272	1196.62861617184	1058.44675065717	1087.26889607054	1081.75213782712	1061.38257832577	1093.43161318966	1024.35144735179	1075.65566186606	899.35142033564	818.839517701304	854.528627755576	896.771432643061	919.943876209513	1095.24229211315
"TIMP1"	"Endogenous"	"TIMP1"	"NM_001044384.1"	6.87759611533468	0	0	0	1.83601595893357	0.781592579402779	5.01560168704472	15.1996141990356	7.82718962374104	0	0	2.55897532037115	0	0	0	0	0	0	0	0	0	6.92333425339862	5.9099975773232	10.1823880823346	0.154910040755642	0.230712210210524	0.830887887013876
"TLR9"	"Endogenous"	"TLR9"	"NM_031178.2"	2.24426651903201	20.3433060175812	24.8200892686272	3.97536609649786	6.99079614384685	2.34477773820834	7.9050937542622	15.1996141990356	17.3882677684924	0	4.12906267224034	2.55897532037115	10.7645500362865	0	4.60465075145417	0.429064203822742	8.1608864134338	11.5514283069565	6.3947150321078	0.0692243582709162	0	9.9691638987305	10.304211199615	28.2872782117804	3.79969265296013	1.49318738385404	5.4068240719315
"TLr8"	"Endogenous"	"TLr8"	"NM_133212.2"	0	0	0	0	0	0	0	0.121975579260207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFRSF1A"	"Endogenous"	"TNFRSF1A"	"NM_011609.4"	42.090901047235	78.0662048753052	52.8279408493239	61.6843579409661	54.1202149773397	40.6428141289445	54.8593398465463	103.403800124721	49.2585282509968	57.6994808349933	52.083546632054	54.0611522317933	67.0014011784292	70.2854718300451	48.462526490693	47.1586547556512	57.6604830462371	47.8737113991252	64.7235242015373	17.3462739027399	54.3766455807659	117.334658896679	107.604655693219	146.792013604516	47.537083999414	48.836006395486	58.0300901984842
"TNFRSF1B"	"Endogenous"	"TNFRSF1B"	"NM_011610.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFSF11"	"Endogenous"	"TNFSF11"	"NM_011613.3"	0	0	0	0	0	0	0	1.62973944123774	0	0	0	0	0	2.36528222149476	0	0	0	0	0	0	0	0	0.260294348662332	0.306993466273336	0	0	0
"TNFSF9"	"Endogenous"	"TNFSF9"	"NM_009404.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFa"	"Endogenous"	"TNFa"	"NM_013693.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260294348662332	0	0	0	0
"TREMl1"	"Endogenous"	"TREMl1"	"NM_027763.1"	0	0	0	0	2.5724131282069	1.56318515880556	0.681363586218491	3.13750330321528	1.45313752724016	0	0	0	0	0	0	0	0	0	0	0	0	3.87750460806674	0	0.306993466273336	0	0	0
"TREMl2"	"Endogenous"	"TREMl2"	"NM_001033405.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TREMl4"	"Endogenous"	"TREMl4"	"NM_001033922.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11081507941067	4.95128264432227	0	0	0	0	0	0	0	0	0.154910040755642	0	1.59354391783348
"Tgfb1"	"Endogenous"	"Tgfb1"	"NM_011577.1"	69.890878625051	63.9077579856748	66.8318666396723	46.4404733028047	38.6558744225999	44.5507770259584	57.0264588969594	76.2640506091258	58.8196063957482	42.8145447672759	47.1902319422771	54.0611522317933	38.8829756073579	41.9853928264824	39.6909513428453	29.0697809936531	32.3606892116932	31.4700996800813	38.2104291245239	25.9847986749744	13.313546352693	100.582595847354	107.604655693219	127.041224372393	51.1818666116185	48.2047688086642	54.9794660752058
"Tgfb3"	"Endogenous"	"Tgfb3"	"NM_009368.2"	70.8175445443116	73.7097596784958	52.8279408493239	83.4613359954824	67.3753640242596	71.9065173050557	69.3068001826337	76.2640506091258	58.8196063957482	68.6673284638377	58.9341871977417	80.7901301225314	75.0352370558782	61.7954481289763	53.474855146606	41.1290301683185	48.8605547559609	39.6719055396033	96.5392382939534	49.4322230567537	59.6751099972915	94.4909365566903	73.7064363212536	85.8937468054713	102.816286951182	91.7601622993656	102.264139986021
"Tgfbr1"	"Endogenous"	"Tgfbr1"	"NM_009370.2"	143.097486246633	216.383339874002	192.867198752808	190.168528462612	217.600386556018	223.535477709195	189.220720972159	257.949595977419	189.487674374016	248.069978964221	253.688111850863	263.329491327572	211.61044697251	208.955858947502	212.616289971844	176.795583383304	202.859299835793	182.617664805558	197.288999586604	185.180469477581	194.785952618693	282.570917155934	278.351242159414	316.319621180235	192.113460950192	180.764662041234	235.728945379452
"Tlr1"	"Endogenous"	"Tlr1"	"NM_030682.1"	8.73092795385575	29.0561964111999	0	0.708819388320414	0	0.781592579402779	24.5196731407627	18.9690238539794	17.3882677684924	5.21049575409513	4.12906267224034	3.21090161038915	6.74763209756206	5.19529012185102	0	0	19.160796776279	5.69299555015504	6.3947150321078	0	0	15.2993657780613	4.02676316776958	20.0577826983959	0.76237380945639	0	0
"Tlr2"	"Endogenous"	"Tlr2"	"NM_011905.2"	14.290923469419	2.91752523034381	0	0.708819388320414	0.363221620386921	0.781592579402779	2.12610961982723	12.9379684060693	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9691638987305	3.39901836458504	6.89058987698087	1.36983757815714	0	3.88151201029229
"Tlr4"	"Endogenous"	"Tlr4"	"NM_021297.2"	17.9975871464611	23.6106399151882	21.3191078210401	14.863855123756	15.0911650058534	18.7582219056667	37.5223874432414	36.3083082667211	17.3882677684924	17.7451787584887	12.9370291138388	14.2936485406952	10.7645500362865	13.6853138229198	10.8700615713454	10.980907231655	31.2606981754087	24.4399803719196	0	3.77144926065712	18.6120107692186	31.2899714160537	29.7643000983358	38.1626728278417	20.2012144078803	18.5366022280415	12.2707283493079
"Tlr6"	"Endogenous"	"Tlr6"	"NM_011604.3"	27.2642463390664	0.739302631939131	0	2.88651719377205	2.5724131282069	13.2870738498472	4.29322867024035	24.2461973709008	4.6401635754906	2.07682500299673	0	7.77438564051516	6.74763209756206	10.8553059225636	0.845404259519403	3.44387649748909	5.96090434086477	17.4098610637579	1.09209601670512	0	2.71661751964195	3.11604719673377	5.9099975773232	6.89058987698087	5.62208395906238	0	7.69479216439031
"Tlr7"	"Endogenous"	"Tlr7"	"NM_133211.3"	4.09759835755308	25.7888625135929	10.8161634782788	1.79766829104623	7.72719331312018	4.68955547641668	4.29322867024035	18.2151419229906	1.45313752724016	6.77733112964433	7.06505148610649	7.77438564051516	10.7645500362865	8.02529802220728	5.85773291543242	10.980907231655	13.6608415948564	1.00624934471391	1.09209601670512	0	2.71661751964195	37.3816307067175	21.6036176569367	28.2872782117804	13.5191129521721	4.01813773114108	10.7454162876687
"Transferrin"	"Endogenous"	"Transferrin"	"NM_133977.2"	2429.18230906237	4082.7284520423	3466.28485224674	2375.48827623333	3317.83246919672	2979.43091268339	3780.85936052349	3985.14186278589	3698.40335349775	3765.61539707218	3709.34694577131	3826.75859256597	4067.85166814801	2869.16328528239	4084.64017666465	3242.85968604198	3366.43352019006	4111.28267151659	3479.61017012086	4601.93477802433	3613.6201173818	5762.77990651932	7614.80475697714	5543.69517128202	4571.31976951389	3387.45160309577	3617.34578603358
"Trem-1"	"Endogenous"	"Trem-1"	"NM_021406.5"	0	0	0	0.708819388320414	0	0.781592579402779	0	0.121975579260207	4.6401635754906	0	0	0	0	10.8553059225636	2.09848642349766	0	0	0	1.09209601670512	0	0	0	0	0	0	0	0
"Trem-2"	"Endogenous"	"Trem-2"	"NM_031254.2"	149.584147681457	197.868447787562	168.360328619698	146.61457235358	104.195222487926	124.273220125042	126.374268510179	181.807520947553	218.17090880827	143.875426490199	161.693795683057	103.607550273161	187.508939340163	84.4355113318264	67.2587589503668	69.7697469581488	147.859748021567	135.750202751147	117.749714355564	21.0484988051261	55.7012616848973	421.156166018535	396.995009961292	550.037293760353	73.6580260535462	79.1354105629304	60.318058290943
"TyroBP/DAP12"	"Endogenous"	"TyroBP/DAP12"	"NM_011662.2"	526.737176820494	762.028100774374	598.98104667291	461.291905241341	393.599310012343	411.899289345265	424.714324450384	863.316786561399	559.182695971068	513.648575119811	650.046601722792	467.382420103207	1027.04478853358	265.556016954627	256.474165711083	238.599235403464	576.856252172529	578.647719165333	785.879710296302	198.755294119664	306.053705365729	1053.92727483623	933.716816684075	1307.15088099172	223.701576922631	216.745204490074	316.57048464633
"Tyrosine_hydroxylase"	"Endogenous"	"Tyrosine_hydroxylase"	"NM_009377.1"	24.4842485812848	19.2541947183789	17.818126373453	9.41961061012694	19.5095480214934	46.113962184764	12.2393318550884	23.492315439912	7.82718962374104	49.8653039572473	21.7449955554372	48.1938156216313	22.81530385246	25.0053454243449	22.1478010471497	1.93647035065592	4.86091330458025	30.298413128721	1.09209601670512	12.4099740328916	2.71661751964195	27.4826843593888	26.6255760824131	20.0577826983959	31.7430260131946	34.3175418985855	26.7611929348804
"UbC"	"Endogenous"	"UbC"	"NM_019639.4"	2375.43568574526	2371.73460099543	2643.55421206377	2657.50014203931	2568.91654804575	2350.24888626416	2406.18350954477	2462.30036218858	2531.95181983809	2843.53277856147	2420.44785648408	2493.56932947916	2083.49420641812	2178.64135759546	2151.1343976462	2116.8272943576	1934.24519094762	2154.56613074491	2206.98160642422	2466.98508431495	1955.2007550093	3862.18220783223	3840.1752554285	3947.17304168544	3643.72259470785	3460.04392558027	3274.15057216475
"Ubiquilin1/2"	"Endogenous"	"Ubiquilin1/2"	"NM_152234.2"	196.844109563744	154.303995819469	185.865235857633	203.234715295322	208.027223355465	189.145404215473	176.940379686485	187.838576395463	183.113622277515	185.396563942253	216.498920208558	214.435019576222	167.424349646541	194.805819445721	176.276907216475	203.928894026301	155.559685275559	221.283321000447	123.052333370967	211.096043794285	202.733649243481	188.150198150646	171.006880814857	189.585390274115	176.319402963973	168.139910304798	208.273328269946
"VWF"	"Endogenous"	"VWF"	"NM_011708.3"	118.077506426599	92.2246517649356	140.352477039001	98.7052206336439	99.7768394722859	68.7801469874446	149.490205047919	132.051313502295	141.68228365026	108.621630540342	90.2514012123139	135.551938484044	87.0859908720516	78.7754955311139	53.474855146606	86.3512145733137	97.2601603524797	100.599606210338	133.657571401772	117.306346267168	75.5705032468681	99.0596810246881	114.509848528249	95.7691414215326	94.3117941893717	70.2980843474258	124.38116487979
"ZBP1"	"Endogenous"	"ZBP1"	"NM_021394.2"	8.73092795385575	39.9473094032233	24.8200892686272	0	3.30881029748022	0	15.8511969391103	57.4170023344066	26.9493459132437	0	1.1930738583742	0	50.9337294235313	8.02529802220728	14.6293080632802	0	59.8604651188061	40.8435920909635	43.5130481399266	0	0	5.40041943073268	0	5.24469077430399	1.97730134685789	0	0
"alpha-syn"	"Endogenous"	"alpha-syn"	"NM_000345.3"	1127.21669250132	992.91969620527	980.588024459903	1117.86779358501	948.106378475157	874.60209635171	1069.79342845669	961.321437589939	897.007457085615	812.914131849708	908.413617343013	778.351260441793	958.757183575263	1018.33811844939	842.916618452906	843.069100283568	950.853204509265	973.506086973749	1013.89232795862	902.178025573044	1047.8387236793	726.500587963056	693.290557064396	681.709221974503	774.67121513421	736.884976031203	717.727556857442
"betaIII_Tubulin"	"Endogenous"	"betaIII_Tubulin"	"NM_023279.2"	1837.96945257415	1773.81249773335	2069.39325465949	2094.56525933007	2052.70213238515	2105.61040891109	2016.82445348722	1850.90211615669	2168.63085033754	2143.94078337875	1970.2629050246	2062.64605177726	1701.88700223929	2059.7810257805	1966.9313195414	2009.80145793245	1831.94602457316	1927.25893978102	1888.82446550006	2048.63367034531	2009.51001527869	1896.0991717705	2054.24129036848	1907.90405346878	1869.92839010166	1940.02381651348	2587.76014442711
"c2"	"Endogenous"	"c2"	"NM_013484.2"	24.4842485812848	35.590864206414	28.3210707162143	1.79766829104623	10.6727819902135	10.1607035322361	39.6895064936545	35.5544263357323	42.8844761544959	13.0446726318411	4.12906267224034	24.7244691809832	46.9168114848068	22.1753375239886	19.6416367191932	0	29.0607161028396	17.4098610637579	16.9999530629132	6.23959919558126	11.9889302485616	17.5837380120602	12.1874456091686	13.4741862876884	15.3415042582744	6.54308807842811	28.2865049965196
"c4a"	"Endogenous"	"c4a"	"NM_011413.2"	1145.75001088653	1215.09840124255	1404.20677961794	263.121404945242	190.353691292905	195.398144850695	1133.36225393547	1630.01471037698	1269.88950473092	279.406686475205	237.050841905621	304.400847598706	1207.80609577618	194.805819445721	257.727247875061	92.3808391606464	780.354593885165	969.991027319668	876.024233558148	112.370046397319	172.267478848459	2067.42708932042	1939.36399138571	2293.04444349517	354.306287193292	324.686831836595	335.63688541682
"cd163"	"Endogenous"	"cd163"	"NM_053094.2"	5.02426427681361	4.00663652954615	0	8.33076170740113	6.99079614384685	4.68955547641668	13.6840778886972	13.691850337058	4.6401635754906	0	0	2.55897532037115	0	13.6853138229198	2.09848642349766	1.93647035065592	3.76092226829573	0	0	0	0.0673853113791815	12.2535361327294	0.260294348662332	6.89058987698087	15.3415042582744	10.9617511861804	14.5586964417667
"eif2alpha"	"Endogenous"	"eif2alpha"	"NM_026114.3"	356.230647676556	493.017609871396	392.423141265272	487.42427890676	453.983877892756	398.612215495417	396.541776795014	444.158432931644	425.327601944549	400.836428080268	397.551563730304	413.92446432173	444.59168741853	438.186498876359	465.738887095451	443.606471372776	454.757247144948	466.165810234746	398.788522171906	428.293238067609	431.89223525821	334.350021126576	341.753467281053	337.716309515035	356.128678499394	324.055594249773	321.146420831248
"protein_phosphatase_2A"	"Endogenous"	"protein_phosphatase_2A"	"NM_019411.4"	3445.73482249118	3870.35174869785	3676.34373910196	3977.185012143	3907.68660178465	3922.81315602255	3641.44136828025	3801.94855355562	3360.57859238321	3729.57818343454	3820.91452069823	3718.53882842298	4276.73140096168	4329.44736186622	4084.64017666465	4391.50316992886	3995.62839294481	4040.98147843497	4009.87207166113	4272.43676171196	3938.15106289398	3513.43471344173	3545.76294273495	3404.02633780207	3754.88846438008	3858.98608045162	3988.75927304272
"synaptophysin"	"Endogenous"	"synaptophysin"	"NM_009305.2"	2337.44238305558	2217.0807965087	1957.3618483367	2375.48827623333	2218.39149547164	2206.43585165405	2081.83802499961	2062.74293876453	2283.36378807456	2371.13191283339	2302.02964099148	2095.89429256817	1597.44713583245	1756.97018044238	1872.95015724303	1761.07944370497	1687.84719881989	1793.68667292595	1894.12708451546	2009.14327138652	1866.4514760325	3128.13726330725	3004.01917758669	3099.53500380685	3168.07846381516	3069.3078593376	2355.15005502713
"tPA"	"Endogenous"	"tPA"	"NM_008872.2"	126.417499699944	110.739543851375	129.84953269624	104.149465147273	96.0948536259193	89.8831466313196	129.263760577397	145.621188260092	106.624997119505	106.271377477019	96.1233788400462	105.563329143215	163.407431707817	129.715637737527	137.431360133149	134.588211271975	104.960097606471	101.771292761698	96.5392382939534	112.370046397319	119.282834683204	105.912797726685	105.093676480481	120.457627961686	111.320779712993	106.909864383088	115.991948540774
"zif268"	"Endogenous"	"zif268"	"NM_007913.5"	178.310791178534	266.48245963731	308.399586523181	577.798737833003	534.987566512822	554.930731375973	271.571244887858	338.614962593217	313.781690255784	532.450599626401	452.356688255805	578.861815696285	303.999559563173	469.316585780278	413.109436208365	538.573058623266	348.05811662535	377.117632331365	462.419950356739	703.491955811651	321.949098615306	408.211390025874	787.452277542077	712.981304925364	1119.71063575624	1087.8530743041	906.103596469884
"Cltc"	"Housekeeping"	"Cltc"	"NM_001003908.1"	6753.00548833202	6900.25938307875	7296.35855590701	6987.85222817988	7536.6518519636	7054.65462168949	7550.9241352255	7140.89162590487	7054.34178230547	7479.79865481156	7054.41686770281	7248.71968887046	8064.68501717886	7533.01630506951	7774.9671495806	7558.56348442536	7716.89806869533	7962.61636583784	7636.86347819657	7970.95943919578	7353.01137934469	6504.43942515764	6552.6605499889	6815.97517765125	6569.26810477065	6601.08215760534	7480.19858213487
"GAPDH"	"Housekeeping"	"GAPDH"	"NM_001001303.1"	16280.9844701688	15718.7935727201	14903.9912415138	16485.8812066572	15677.5225582802	15720.9531421075	15195.7977720662	15646.9414532511	14948.6053038218	16622.2830711411	16447.6237461986	15593.3762011009	13218.3907325624	13852.423946565	13742.144414445	14931.2869485864	14502.7427715345	14136.2328049552	13342.4815387699	13681.0243136428	14009.2073026049	20549.5213771943	19868.3833151394	19502.5654610847	19677.7287695641	19204.3718160886	16024.2340954069
"Hprt1"	"Housekeeping"	"Hprt1"	"NM_013556.2"	2782.24202430064	3075.30050028014	3035.66413419353	2882.89186490356	2831.07394030705	3010.69461585951	2887.28393873648	2864.11943140559	2959.01331030365	2725.23670770751	2906.8433366479	2959.04470055201	3473.34781321679	3336.11458884117	3365.37101454113	3215.72637539899	3374.13345744406	3342.65629382424	3681.10969270617	3161.76929099609	3127.48600716558	2099.4083005964	2155.93594848438	2123.51683591945	2242.30368031522	2334.54730827707	2713.59838951235
"Pgk1"	"Housekeeping"	"Pgk1"	"NM_008828.2"	5568.72644351706	5813.32630647482	5636.89334975073	5633.32419318897	5739.84275893669	6069.84797164198	5692.25836298786	5785.41191398706	5110.2558928727	5664.61987223781	5844.78947638996	5681.48888766719	6469.96859550524	6451.95328713342	6508.10108179859	6611.91242421413	6597.10719375769	6285.93291084127	6677.08943640868	6207.46631069248	6519.82784984605	5132.29316993562	5145.88444605235	5013.71566022006	5095.56100190263	5207.3095659029	6049.45586831729
"Tubb5"	"Housekeeping"	"Tubb5"	"NM_011655.5"	1958.43602207802	1720.44604407243	1792.81572030011	1783.15447315048	1737.52414393616	1646.03397222225	1769.05050872332	1801.89979064242	2092.14222517953	1738.13042111151	1692.32263064527	1755.58876917878	1392.58432095751	1485.28942200818	1425.59982470279	1390.25753158401	1339.1500403177	1410.54517063113	1332.04946888278	1558.70590826287	1588.28209416491	2316.4236628263	2309.73342526459	2357.23450849957	2258.70520207014	2164.74439742202	1695.45258836817
"NEG_A"	"Negative"	"NEG_A"	"ERCC_00096.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEG_B"	"Negative"	"NEG_B"	"ERCC_00041.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEG_C"	"Negative"	"NEG_C"	"ERCC_00019.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEG_D"	"Negative"	"NEG_D"	"ERCC_00076.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEG_E"	"Negative"	"NEG_E"	"ERCC_00098.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692243582709162	0	0	0.888039151846873	0	0	0.230712210210524	0
"NEG_F"	"Negative"	"NEG_F"	"ERCC_00126.1"	0	0	0.313219135517567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEG_G"	"Negative"	"NEG_G"	"ERCC_00144.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEG_H"	"Negative"	"NEG_H"	"ERCC_00154.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682318561942716
"POS_A"	"Positive"	"POS_A"	"ERCC_00117.1"	9992.62954206685	10540.069345013	8913.81198469225	8732.18817034664	7926.20595450919	8902.33947939765	7337.82409526822	8186.52586418629	9957.72251226163	8338.42444061252	7607.3614276476	6574.62790499185	7273.35218325014	10167.7536603012	9085.69109310186	9797.06161247263	8946.68804726142	10037.6732482969	8761.01870946194	9541.936872775	8783.59677180659	10269.0848667878	9457.23575432377	10255.9043022459	9510.00020905098	6870.62060717823	3326.77383829131
"POS_B"	"Positive"	"POS_B"	"ERCC_00112.1"	3762.65456687828	4166.59002208088	3354.25344592395	3241.12315390035	3105.750084446	3421.03072004596	2874.28122443401	3204.87406421251	3621.91472833974	3344.92009873722	2966.54177586318	2573.75626315137	3059.60526552816	4187.94696684841	4068.35010853293	4151.82559258239	4066.02781926702	4448.72839830835	3230.38707639694	4240.35081255794	3671.90322596358	3355.05157188447	3243.1899476	3308.56418984681	3188.73223195098	2219.66206747551	1188.28632787314
"POS_C"	"Positive"	"POS_C"	"ERCC_00002.1"	957.636829276643	1125.79127470795	819.542877870897	900.098013039845	850.165554961805	912.118540163043	791.679816987005	858.793494975467	1056.35875949814	854.435269301762	734.211614386955	688.385432419309	842.266563352253	1264.54880578039	1094.78613341253	1188.26510790837	1090.5520661174	1244.16568033797	960.866137804591	1160.09969377262	1026.6448660132	855.186890478328	838.299606600025	897.322004425175	811.726505024956	537.413898595527	291.402835629283
"POS_D"	"Positive"	"POS_D"	"ERCC_00092.1"	240.397407768989	227.274452866026	203.370143095569	184.724283948983	159.425010183425	219.627514812181	174.050887619268	176.530347430632	192.674700422267	207.332259199942	169.5230991867	151.198169444476	291.948805747	254.235985353202	230.15944026754	256.688109165463	185.259443255241	262.292350298057	234.407332694423	225.90494340383	204.058265347612	209.471005667969	182.934032075364	192.877188479469	188.468678337988	120.165853706345	70.9952427224174
"POS_E"	"Positive"	"POS_E"	"ERCC_00035.1"	17.9975871464611	44.3037546000327	10.8161634782788	23.5746463455626	23.19153386786	21.8845922232778	18.7406890063278	25.0000793018895	33.3233980097446	24.0125202606855	14.8943549897495	11.6859433806232	14.781467975011	25.0053454243449	20.8947188831715	17.0105318189877	33.4606802479777	20.9249207178387	0	17.3462739027399	6.6904658320361	25.1983121253899	24.7423416728594	49.6839665465799	29.3131709383916	14.749176707111	9.98276025684912
"POS_F"	"Positive"	"POS_F"	"ERCC_00034.1"	9.65759387311629	9.45219302555784	3.81420058310466	7.24191280467531	6.25439897457353	9.37911095283335	8.62746677106657	2.38362137222651	4.6401635754906	6.77733112964433	3.15039973428496	3.21090161038915	6.74763209756206	2.36528222149476	10.8700615713454	0	10.3608684860028	0	0	5.00552422811919	8.01508193616749	4.63896201939971	4.65450797095412	3.5987916716271	14.7340404895736	0.230712210210524	0
